# m1 m2 mc q a1z a2z Mf af
4.034229419714009168e+01 2.139134013996664407e+01 2.532181213024511024e+01 5.302460002753908164e-01 -7.066719170212630852e-01 7.759577261645231872e-01 5.962377379173381797e+01 4.652104920216046935e-01
4.335644204497040732e+01 1.752110784128132792e+01 2.352218632921289299e+01 4.041177507856384410e-01 -3.127863134208129781e-01 -3.645390795762034064e-01 5.914598056601580112e+01 4.451288540004473826e-01
3.070168413505466276e+01 2.640450955539576583e+01 2.477236896583495707e+01 8.600345648546212640e-01 -9.456220458474049462e-01 2.653157175407819257e-01 5.494502054715589168e+01 5.365772999468803039e-01
6.145911625401162581e+01 1.556712066863545196e+01 2.577205357745386038e+01 2.532922960410993185e-01 2.485217221098696139e-01 -7.418289639877397867e-01 7.507417775663512316e+01 5.878885167671135115e-01
3.861050476809966625e+01 2.230546325078524461e+01 2.535851432344983891e+01 5.777045232833685207e-01 -6.922001742266890023e-01 5.670043684702342768e-01 5.876033225928869541e+01 4.898117803754801769e-01
2.884364274814657136e+01 2.722950305031312013e+01 2.439511724041004115e+01 9.440382855963235231e-01 -9.315009238493354715e-01 -3.350097504693427906e-03 5.400243046871494812e+01 5.247356809296180868e-01
7.604756206634969828e+01 1.112769891835473501e+01 2.335692930352767149e+01 1.463255180836182667e-01 2.251287462455281441e-01 -5.423716595778742544e-01 8.591142327305897197e+01 4.874492590686413385e-01
5.576894016832525836e+01 1.448972915268899797e+01 2.372092450163660615e+01 2.598171869315644700e-01 4.899240544285726057e-02 -7.177348496571386294e-01 6.863371837908591999e+01 4.896318175719379662e-01
3.483031064447281722e+01 2.501437441467361111e+01 2.562613320000695438e+01 7.181783323727867208e-01 -1.060102545886986436e-01 -5.265585004829675952e-01 5.743225996551380774e+01 5.931964643477237731e-01
5.509873778649942011e+01 1.531436167122460468e+01 2.433400748727653706e+01 2.779439654419272321e-01 -8.798192840148164051e-02 1.397533031780904544e-01 6.875411291668800118e+01 4.579845413122404230e-01
3.870844747704299493e+01 2.095852803090729211e+01 2.456705587593386753e+01 5.414458444332407305e-01 -5.837173753264243148e-01 2.230803697324515444e-01 5.766775095650557859e+01 4.738242510027522725e-01
3.417267894909115711e+01 2.351652627053814371e+01 2.459305081024939454e+01 6.881674774626815871e-01 -6.430105249795290412e-01 -5.939933995002395078e-02 5.560481005605201688e+01 5.054504745476401384e-01
4.084445471435331143e+01 1.889135264874130371e+01 2.383366040675688069e+01 4.625193990434793845e-01 -3.211656434511243052e-01 -4.233295389984957913e-01 5.788255184392568253e+01 4.741578432271717491e-01
2.800738124051501643e+01 2.631402304941879322e+01 2.363097575512843918e+01 9.395388602542161793e-01 -9.458601675305963186e-01 -1.433717940017984194e-01 5.238459447156035509e+01 4.999391306878804841e-01
4.234943461313578439e+01 2.162415683711003211e+01 2.605385147500268062e+01 5.106126453551929067e-01 -9.557855705185715200e-02 -2.074914879160932313e-01 6.160620164147562150e+01 5.835517995123526980e-01
4.104262949075618394e+01 2.192857557446857086e+01 2.586538567612970496e+01 5.342877843488909040e-01 -1.581977202524987025e-01 -2.281135117429986814e-01 6.064480869951186293e+01 5.707064468525688827e-01
3.678282148331435053e+01 2.298441660383670282e+01 2.517413038101623357e+01 6.248682313362784457e-01 -5.223991353707669871e-01 1.075018486141233742e-01 5.756412844290060349e+01 5.267677564224914066e-01
3.245487144715549732e+01 2.288684297623423802e+01 2.365423723421156410e+01 7.051897590628155577e-01 -9.219297368936746340e-01 8.531016580685645001e-02 5.347819960891624191e+01 4.573431482763916089e-01
3.730203600156650623e+01 2.031519928641914419e+01 2.374770751120256662e+01 5.446136850429826870e-01 -9.307132730501779250e-01 6.085575409230342681e-01 5.582746632428158051e+01 3.939335214038401367e-01
8.778033143408400463e+01 1.028782590152935761e+01 2.372066665515282580e+01 1.171996702843926957e-01 2.633197275981375984e-01 5.537791390502107003e-01 9.692526818992179471e+01 4.868646264958363390e-01
3.938877702824117932e+01 2.143915872869266082e+01 2.506845254332669626e+01 5.442961256025059535e-01 -1.996656104432358719e-02 -7.733697443826640372e-01 5.860623567810541346e+01 5.771426517181489357e-01
7.720003352245490191e+01 1.146769550711442953e+01 2.391679979090260488e+01 1.485452140869713555e-01 1.487374934603026555e-01 7.080980761831365822e-01 8.741930516169745147e+01 4.522587309860794935e-01
3.777404502248402451e+01 2.379035115181930848e+01 2.595916284041810940e+01 6.298068194089014860e-01 -7.457056947880802422e-01 7.348743881641650599e-01 5.922028262343071248e+01 5.227733721708592851e-01
5.885590630005639667e+01 1.303900850903445274e+01 2.289186296807687881e+01 2.215412068002078905e-01 6.399978214009149902e-02 -9.789280329830329919e-01 7.045566770086873021e+01 4.594318659053014398e-01
4.262922326373460891e+01 1.979812071658239248e+01 2.493009083703043061e+01 4.644260251728532518e-01 -3.363124747053505281e-01 7.798602592486977847e-02 6.039491200801042226e+01 4.982698188540563566e-01
3.222603632495724924e+01 2.484841366537695961e+01 2.459319704277297802e+01 7.710663953460904496e-01 -5.233710251209906517e-01 -3.161350760957805650e-01 5.492854015299032255e+01 5.288822814074931600e-01
5.214067552113836257e+01 1.551827521083849071e+01 2.391921982878112729e+01 2.976232098210392918e-01 -2.038652503612342903e-01 1.859509502706427064e-01 6.604853700437413977e+01 4.225449010535035077e-01
7.028946143461152474e+01 1.426736632662242954e+01 2.602020300158713439e+01 2.029801628213497300e-01 2.869408104147238014e-01 -4.114147876226629807e-01 8.275617985580484515e+01 5.812366356803529976e-01
7.732611966312687457e+01 1.234704063388166162e+01 2.496898920771992181e+01 1.596749027065090809e-01 2.387634593567136143e-01 1.667604045292476744e-01 8.822522438439894188e+01 5.192083868677409564e-01
5.285266613551593906e+01 1.525888874429732844e+01 2.384019069715844097e+01 2.887061308349714306e-01 -1.889830631975959740e-01 1.656871893003868390e-01 6.652692126222153490e+01 4.198532496681994242e-01
4.938891160820477211e+01 1.886218547738543094e+01 2.598429587068238789e+01 3.819113412949139974e-01 -4.457891435844599931e-02 -4.674166983441843670e-02 6.610194803120808160e+01 5.512801871666987985e-01
3.616137832900842142e+01 2.182422406991338804e+01 2.430223621888403684e+01 6.035230148405636985e-01 -9.634884800246944492e-01 6.522632519931774731e-01 5.605148324437394791e+01 4.359467100045426036e-01
7.076708611962659745e+01 1.211631317104506067e+01 2.378086082757314301e+01 1.712139616793507124e-01 2.455450628463132223e-01 -8.978728831283299128e-01 8.144821852000433182e+01 5.223486061887077092e-01
7.466944581200101538e+01 1.353239181876762665e+01 2.591880465404792488e+01 1.812306448991037600e-01 3.194093391517646707e-01 -4.180003650184631603e-01 8.648707528455531701e+01 5.831329982270173629e-01
3.910452027712401701e+01 2.250330847002538093e+01 2.563048479809912195e+01 5.754656574367880140e-01 -3.341935009966361392e-01 1.163469315049270314e-02 5.931712258628270718e+01 5.508665646100976421e-01
3.383730233912676510e+01 2.159498002238564851e+01 2.341512987375768517e+01 6.382004039788635730e-01 -9.683397838581574435e-01 2.246497895185793903e-01 5.366082016200216032e+01 4.214993911729916221e-01
4.423232251089974199e+01 1.896337825794754650e+01 2.477740182627890064e+01 4.287221918603660309e-01 -3.589103620998411737e-01 2.960965191792406803e-01 6.123811604412436083e+01 4.770849530178687403e-01
7.112299768076947259e+01 1.197376204038936542e+01 2.367159859056559057e+01 1.683528876852568301e-01 2.417237395886742413e-01 -9.130085956801146096e-01 8.168642260410160816e+01 5.170564393084655652e-01
3.407305582681478739e+01 2.467559330916324711e+01 2.517721196429904040e+01 7.241966624474012182e-01 -8.460687346200862491e-01 4.112248848989238925e-01 5.655231919181143496e+01 5.194684515969896221e-01
5.153228276921702644e+01 1.561429599536462121e+01 2.387571001893739364e+01 3.030002778121032581e-01 5.793226000152168487e-03 -8.075596500526932564e-01 6.542256246348188142e+01 4.971997321163593719e-01
3.052645465407791292e+01 2.971929734181239269e+01 2.622066230331788717e+01 9.735587600521538043e-01 -1.081973584626953894e-01 -3.815791783544639215e-01 5.766445793189838298e+01 6.111931726273056587e-01
6.643308571753890135e+01 1.324035723513112295e+01 2.433928185065896699e+01 1.993036616035969433e-01 -2.507247603511522649e-03 8.577964254647887365e-01 7.825367120695204903e+01 4.285276739581269645e-01
9.626875622997799553e+01 9.590521213415049928e+00 2.367286152164351165e+01 9.962236543810847056e-02 4.076852708180869755e-01 -8.201692555036933507e-01 1.047096202403758696e+02 5.620935697338002024e-01
9.586359182901185250e+01 9.938089742894426593e+00 2.412545166585048406e+01 1.036690734540868103e-01 3.613977946471864100e-01 3.678711780380889418e-01 1.046423453948342654e+02 5.393244151087763782e-01
4.441771387622321043e+01 1.902226111761341443e+01 2.486671426448817357e+01 4.282584459574364510e-01 -8.081081951210160319e-02 -4.666657274251319598e-01 6.137714204926979278e+01 5.420298481081881059e-01
4.271698723501668127e+01 1.767556142027609667e+01 2.347402850327151569e+01 4.137829599973939509e-01 -2.716159415497200746e-01 -5.940776541124116461e-01 5.864941502430967546e+01 4.562470811200394216e-01
3.073233855884879162e+01 2.562167153433966149e+01 2.440826309179264797e+01 8.337039332453399787e-01 -9.388917863487566962e-01 1.637208728260867163e-01 5.429030148437760062e+01 5.153903797004026899e-01
3.384759675922027355e+01 2.304106781679844218e+01 2.422217383179381400e+01 6.807298013121693137e-01 -6.405358585140418226e-01 -6.859012728742963638e-02 5.484467035668620838e+01 5.023887657606782575e-01
5.396421801957378506e+01 1.531689770838303311e+01 2.411254468601833523e+01 2.838343307935514148e-01 -1.325192067833999288e-01 9.269258340939973140e-02 6.765547844708773084e+01 4.405201095905282305e-01
3.276906000322591694e+01 2.642870415956146246e+01 2.558956191908566069e+01 8.065139542287669272e-01 -2.465006769116728225e-01 -3.429165933325240001e-01 5.676750013286340391e+01 5.894081051742463551e-01
3.588796916734332854e+01 2.367067616246344741e+01 2.526427069738321407e+01 6.595713469349180347e-01 -7.292750309078305238e-01 3.822731834593094402e-01 5.736462703793151263e+01 5.129404888445970867e-01
3.361688055445491585e+01 2.224511131141787246e+01 2.370565246232604295e+01 6.617244355966855895e-01 -8.858504900785373337e-01 1.528675600394864831e-01 5.399689551402462229e+01 4.511950454402080535e-01
5.062897189013213506e+01 1.922358655410263850e+01 2.655239205825678184e+01 3.796953767068183550e-01 7.587279270204777548e-02 -1.440514457479812327e-01 6.754802128603975575e+01 5.942344969724284720e-01
7.942285059979431594e+01 1.103012223329321273e+01 2.367177958959853612e+01 1.388784480787922937e-01 1.716274050866932466e-01 7.324731633724144153e-01 8.925422472895158421e+01 4.543959718451073826e-01
9.362506234566242824e+01 1.011122379522953452e+01 2.412855792598357851e+01 1.079969779662099116e-01 3.406100954080991117e-01 4.105081840702000107e-01 1.025659760123082123e+02 5.297567635479125681e-01
3.271438823679569197e+01 2.457377340927427412e+01 2.463277922404482823e+01 7.511610252773971430e-01 -8.326477197514480233e-01 2.161396174181600682e-01 5.517921884367855512e+01 5.135590182484046640e-01
3.642309799280943849e+01 2.104857810890518977e+01 2.392594029986755899e+01 5.778909337437619920e-01 -9.995475658042988210e-01 6.866077807369546093e-01 5.562976431876288785e+01 4.071041450900838021e-01
3.986190612998472460e+01 2.209303062875308754e+01 2.561373019037655041e+01 5.542391915908501110e-01 -7.670161012751097740e-01 8.874176810429129647e-01 5.976303232751905625e+01 4.738262999151034438e-01
7.014050562467883765e+01 1.270778682026808326e+01 2.434257828903416865e+01 1.811761507432998464e-01 2.109200299054048988e-01 -4.116294723288025370e-01 8.135429157446088766e+01 5.168885843884708509e-01
7.126474812831136774e+01 1.286158831211877995e+01 2.467829889087287754e+01 1.804761631790466336e-01 2.744050223651317566e-01 -7.527119497136841586e-01 8.255656085052989113e+01 5.504469804332232652e-01
3.204360764266173334e+01 2.353921003371944565e+01 2.385238781305466560e+01 7.345992466335210525e-01 -8.494103116480762328e-01 -1.231503956509918257e-02 5.365001458847448390e+01 4.776022141995470149e-01
3.305256146553676189e+01 2.457073345006303811e+01 2.475450963344678001e+01 7.433836398937626599e-01 -7.873388895156935297e-01 2.016254571484596136e-01 5.548219705338306795e+01 5.192826937703989287e-01
6.393015035405156254e+01 1.234414467959056694e+01 2.300511438400983977e+01 1.930879969971517340e-01 -2.466374969167992384e-02 3.653859942869783772e-01 7.498489448844098604e+01 3.990312171579211697e-01
5.414534294669331160e+01 1.578268353354837394e+01 2.455358549446402350e+01 2.914873685274576576e-01 7.139183098728302257e-02 -7.298219579088944808e-01 6.812119368844186340e+01 5.232879823889552418e-01
2.956205490847735007e+01 2.924202730182601329e+01 2.559550857829833959e+01 9.891743788568783113e-01 -2.012393951275952553e-01 -4.030867998308420019e-01 5.635569864485977121e+01 5.919991494566008150e-01
8.440664161504729179e+01 1.050176314171937442e+01 2.361143427706130993e+01 1.244186824730532798e-01 1.969394533357825272e-01 9.117597648708577474e-01 9.377862497298491462e+01 4.526221577114585282e-01
4.539136674125190751e+01 2.054338013439062749e+01 2.617967365774091704e+01 4.525834229997022229e-01 -1.705618156544302377e-01 1.677778737506828155e-01 6.366012006430036507e+01 5.542866477628446420e-01
9.205087296964703114e+01 1.045589737431681243e+01 2.442772510013273646e+01 1.135882478568622928e-01 3.391250631816999928e-01 2.686859208959909706e-01 1.012837963280740610e+02 5.347120036455789149e-01
3.709389003327264334e+01 2.277551762743168240e+01 2.515483016514953718e+01 6.139964723840609651e-01 -7.573179892022104953e-01 5.855598027544762774e-01 5.770513489981227906e+01 4.966259828242354790e-01
9.251780068322376849e+01 1.016262677137130233e+01 2.407915444065884714e+01 1.098450967956708935e-01 3.382493342240016632e-01 2.574805723335490404e-01 1.015022317139671912e+02 5.293714229237004298e-01
5.623848853668600611e+01 1.521267668698538245e+01 2.446480182472127041e+01 2.705029434968137525e-01 1.842486284732813839e-02 -2.811238299701851462e-01 6.974176599825889866e+01 4.935754713265899096e-01
5.441196263728872395e+01 1.533445211310422174e+01 2.421660261755451771e+01 2.818213379900298410e-01 -2.146767705517815261e-01 5.942713428342885074e-01 6.815135586094460507e+01 4.114383453679297808e-01
5.222541080816861836e+01 1.560679649736012031e+01 2.401210255233844393e+01 2.988353036548838104e-01 6.863176997812231450e-02 -9.632442572374891876e-01 6.606509813190223213e+01 5.197598234335013556e-01
7.495841750516909485e+01 1.163205083457763500e+01 2.381178775028442374e+01 1.551800481083461247e-01 2.367923756396850266e-01 -6.513724496227805139e-01 8.524346324867103419e+01 5.037528509558867329e-01
4.846004056352865064e+01 1.875983367974604832e+01 2.568432254040797602e+01 3.871196445895017102e-01 1.058469095053281572e-01 -6.509709512030225076e-01 6.502370413994613330e+01 5.883895891978703219e-01
3.095797086193163494e+01 2.801432519719900327e+01 2.563078952493000173e+01 9.049147737149539905e-01 -8.917326730697052728e-01 3.816643081589140007e-01 5.658108634882983523e+01 5.779320504645730772e-01
3.171441054922741287e+01 2.419603146032986984e+01 2.407142969859340909e+01 7.629349258367125186e-01 -8.772652877006391625e-01 4.335251078759058685e-02 5.393631291452219045e+01 4.883365292856017281e-01
5.983914568179204707e+01 1.330426928976726231e+01 2.332119499165601439e+01 2.223338775676322321e-01 -1.364693826093963114e-01 6.738183896029507070e-01 7.178166593016037211e+01 3.791526527740740060e-01
6.775624099963478386e+01 1.183132736132337648e+01 2.302611227175111708e+01 1.746160528797214284e-01 1.344196373720226989e-01 -6.859980035268912202e-01 7.827297724696656189e+01 4.587957823445359407e-01
2.983156322823078810e+01 2.578733480761354002e+01 2.413264956222981539e+01 8.644312270974108259e-01 -3.860890486718943637e-01 -6.136044021849517138e-01 5.352559604897241741e+01 5.290497893554537701e-01
6.585236027178110874e+01 1.289998606631764311e+01 2.389151289217039675e+01 1.958925392055463344e-01 -2.547931188108359946e-02 7.739821925430250271e-01 7.739379234127866880e+01 4.088681710070912745e-01
